,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
393,4.0,Dallas Mavericks*,82,240.9,34.0,76.1,0.447,4.6,13.1,0.349,29.5,63.0,0.467,20.2,27.0,0.746,10.2,27.9,38.1,17.9,6.9,3.8,14.5,22.1,92.8
394,5.0,Cleveland Cavaliers*,82,242.4,34.6,77.3,0.448,4.9,15.0,0.329,29.7,62.3,0.476,18.8,25.6,0.734,9.8,30.0,39.9,20.1,6.6,4.3,15.3,22.0,92.9
395,6.0,Chicago Bulls*,82,241.2,34.1,78.2,0.435,5.9,16.9,0.349,28.2,61.3,0.459,19.7,27.1,0.73,10.9,30.0,40.9,20.4,7.5,5.3,17.4,23.2,93.8
396,7.0,Orlando Magic*,82,241.2,33.4,75.5,0.442,5.6,15.9,0.353,27.8,59.6,0.466,21.6,28.4,0.76,10.5,27.0,37.6,19.6,8.3,4.6,15.0,23.4,94.0
397,8.0,Miami Heat*,82,242.1,35.3,79.5,0.444,6.5,18.2,0.355,28.8,61.2,0.471,18.5,24.9,0.742,11.2,30.1,41.3,20.2,6.9,3.8,14.5,21.8,95.5
398,9.0,Los Angeles Clippers,82,240.6,35.5,78.5,0.452,5.5,16.4,0.339,30.0,62.1,0.482,19.5,26.1,0.748,10.3,29.0,39.3,21.0,7.1,3.9,13.8,22.3,96.1
399,10.0,New Orleans/Oklahoma City Hornets,82,242.4,36.6,80.2,0.457,6.8,19.2,0.355,29.8,61.0,0.489,17.0,22.4,0.759,10.4,30.4,40.8,20.8,6.8,4.8,13.6,21.1,97.1
400,11.0,Philadelphia 76ers,82,242.4,37.1,80.1,0.463,6.1,17.4,0.353,30.9,62.8,0.493,17.7,23.5,0.754,11.8,29.3,41.1,22.3,7.4,3.9,15.6,22.0,98.0
401,12.0,Indiana Pacers,82,241.2,35.7,78.2,0.457,5.3,14.3,0.372,30.4,63.9,0.476,21.2,28.2,0.753,11.2,30.5,41.6,20.0,7.9,5.0,15.7,23.7,98.0
402,13.0,New Jersey Nets*,82,242.4,35.5,79.0,0.45,6.3,17.7,0.357,29.2,61.2,0.476,21.0,27.6,0.762,10.6,30.8,41.4,22.0,7.1,4.5,14.5,23.0,98.3
403,14.0,Portland Trail Blazers,82,243.4,36.1,76.7,0.471,5.7,15.8,0.361,30.4,61.0,0.499,20.5,26.3,0.778,10.4,28.6,39.0,20.8,6.6,4.6,13.7,21.3,98.4
404,15.0,Atlanta Hawks,82,242.4,36.0,77.3,0.466,5.7,15.1,0.376,30.3,62.2,0.488,20.7,28.2,0.734,11.6,28.9,40.5,21.1,7.3,5.1,15.2,22.6,98.4
405,16.0,Toronto Raptors*,82,240.9,37.2,80.4,0.463,6.5,18.2,0.357,30.7,62.2,0.494,17.6,23.3,0.754,10.3,32.2,42.5,21.2,6.0,3.9,15.1,21.8,98.5
406,17.0,Utah Jazz*,82,241.5,34.4,75.5,0.455,6.2,17.4,0.355,28.2,58.1,0.485,23.7,30.9,0.767,9.9,27.1,37.0,18.9,7.6,5.3,15.0,24.5,98.6
407,18.0,Boston Celtics,82,242.1,36.2,77.3,0.468,5.2,14.8,0.354,30.9,62.5,0.495,21.7,29.0,0.747,10.3,30.2,40.5,22.1,7.4,5.5,15.2,21.4,99.2
408,19.0,Minnesota Timberwolves,82,244.0,37.5,81.6,0.46,6.3,18.1,0.348,31.2,63.4,0.492,18.4,24.2,0.76,11.7,29.7,41.4,21.7,7.1,4.4,14.2,20.5,99.7
409,20.0,New York Knicks,82,244.0,36.8,80.1,0.46,7.0,18.6,0.376,29.9,61.5,0.485,19.7,26.0,0.756,10.8,28.0,38.8,21.3,7.5,5.0,13.7,22.9,100.3
410,21.0,Charlotte Bobcats,82,244.0,36.6,78.7,0.465,5.5,15.2,0.363,31.1,63.5,0.489,22.0,29.3,0.75,11.3,31.2,42.6,20.9,7.4,5.3,15.8,21.8,100.6
411,22.0,Seattle SuperSonics,82,241.8,38.1,80.1,0.476,6.3,17.5,0.361,31.8,62.6,0.508,19.5,25.9,0.751,11.6,29.4,41.0,22.8,7.2,4.2,15.0,19.9,102.0
412,23.0,Phoenix Suns*,82,242.7,39.5,86.4,0.457,6.1,16.9,0.363,33.3,69.5,0.48,17.8,23.2,0.767,12.3,30.5,42.8,18.9,6.9,3.7,15.1,21.5,102.9
413,24.0,Sacramento Kings,82,241.5,38.4,81.4,0.472,6.8,18.6,0.365,31.6,62.8,0.503,19.5,25.8,0.757,11.1,32.3,43.4,22.4,7.0,4.9,16.3,24.3,103.1
414,25.0,Los Angeles Lakers*,82,244.3,37.8,81.9,0.461,6.4,17.8,0.358,31.4,64.1,0.49,21.5,28.3,0.76,11.6,30.6,42.2,21.9,7.9,5.0,14.7,23.4,103.4
415,26.0,Denver Nuggets*,82,241.2,39.7,86.4,0.46,6.8,19.1,0.353,33.0,67.3,0.49,17.5,23.7,0.739,12.3,30.0,42.3,24.5,8.3,5.2,16.4,23.7,103.7
416,27.0,Milwaukee Bucks,82,242.1,39.0,81.4,0.48,6.9,18.7,0.368,32.1,62.6,0.513,19.1,25.7,0.742,13.0,30.1,43.0,25.3,7.5,5.3,15.7,21.0,104.0
417,28.0,Washington Wizards*,82,241.8,38.6,81.7,0.473,7.3,19.3,0.377,31.3,62.4,0.502,20.3,26.2,0.777,11.9,31.1,43.0,23.7,6.3,4.6,15.7,23.5,104.9
418,29.0,Memphis Grizzlies,82,243.7,40.1,82.5,0.486,7.0,18.0,0.389,33.1,64.4,0.513,19.5,25.8,0.759,11.8,30.3,42.0,25.1,8.3,5.5,15.3,24.3,106.7
419,30.0,Golden State Warriors*,82,240.9,38.7,83.8,0.462,7.4,20.3,0.366,31.2,63.5,0.492,22.1,29.5,0.75,13.1,33.3,46.4,24.7,8.3,4.9,18.6,22.3,106.9
420,1.0,Memphis Grizzlies*,82,242.1,32.8,75.3,0.436,5.0,14.9,0.334,27.8,60.4,0.461,17.9,23.7,0.754,11.3,29.3,40.6,19.6,7.3,5.6,14.8,22.8,88.5
421,2.0,San Antonio Spurs*,82,241.5,33.9,78.3,0.433,3.7,10.8,0.339,30.3,67.5,0.449,17.2,23.3,0.74,10.8,29.5,40.3,16.3,7.3,4.2,13.9,20.8,88.8
422,3.0,Detroit Pistons*,82,241.8,35.5,78.7,0.452,4.0,12.3,0.325,31.5,66.3,0.476,15.1,20.5,0.736,11.6,29.3,40.9,18.8,5.9,3.5,14.0,21.0,90.2
423,4.0,Houston Rockets,82,241.8,33.0,77.0,0.429,6.6,17.9,0.369,26.4,59.1,0.447,19.0,26.0,0.731,10.7,30.2,40.9,20.1,7.1,4.5,13.3,20.9,91.7
424,5.0,Indiana Pacers*,82,240.6,34.5,79.3,0.435,4.5,13.2,0.343,30.0,66.1,0.454,18.4,25.1,0.733,11.8,29.5,41.3,18.5,8.1,4.9,13.6,22.0,92.0
425,6.0,New Jersey Nets*,82,241.2,33.3,75.9,0.439,5.7,16.3,0.348,27.6,59.6,0.464,20.2,27.2,0.741,9.6,31.7,41.3,20.0,7.2,4.0,14.4,23.0,92.4
426,7.0,Dallas Mavericks*,82,242.4,34.2,77.1,0.443,4.9,13.7,0.361,29.2,63.4,0.461,19.8,26.4,0.752,11.4,26.9,38.3,17.5,6.5,4.9,14.0,23.9,93.1
427,8.0,Minnesota Timberwolves,82,242.1,34.8,79.0,0.441,5.5,15.0,0.364,29.3,64.0,0.459,18.6,25.3,0.736,11.9,29.4,41.3,19.0,6.6,4.6,13.9,21.2,93.6
428,9.0,Utah Jazz,82,242.4,33.3,74.1,0.449,6.0,15.8,0.378,27.3,58.3,0.469,22.4,30.1,0.746,10.6,27.3,37.9,18.4,8.1,5.6,14.2,25.7,95.0
429,10.0,Cleveland Cavaliers*,82,241.8,36.0,79.0,0.455,5.6,15.7,0.356,30.4,63.3,0.48,17.8,24.0,0.742,9.8,29.5,39.4,20.3,6.6,4.4,13.2,22.5,95.4
430,11.0,Los Angeles Clippers*,82,241.5,35.2,81.0,0.435,5.8,16.7,0.347,29.4,64.3,0.458,19.4,26.5,0.732,10.5,29.7,40.1,21.5,7.0,4.3,12.8,21.7,95.6
431,12.0,New Orleans/Oklahoma City Hornets,82,241.5,35.2,76.7,0.459,6.7,18.1,0.367,28.5,58.5,0.487,18.7,24.6,0.76,10.5,30.5,41.0,19.3,6.4,5.3,14.6,23.3,95.6
432,13.0,Miami Heat*,82,240.9,35.0,79.6,0.44,6.0,16.6,0.361,29.0,63.0,0.461,20.0,27.1,0.739,10.1,28.8,38.8,19.5,6.8,3.6,13.0,23.6,96.0
433,14.0,Orlando Magic,82,242.7,35.0,77.2,0.454,5.6,15.7,0.357,29.4,61.5,0.478,20.4,27.9,0.732,11.1,27.3,38.4,20.0,7.5,4.7,13.4,23.2,96.0
434,15.0,Los Angeles Lakers*,82,242.1,35.9,79.8,0.45,5.8,16.4,0.353,30.1,63.5,0.475,19.3,25.9,0.747,10.9,29.3,40.1,21.1,6.5,4.3,14.1,23.5,96.9
435,16.0,Chicago Bulls*,82,242.7,33.8,79.5,0.426,6.1,17.4,0.351,27.7,62.0,0.447,23.4,30.1,0.777,10.7,31.0,41.7,20.1,7.5,5.1,15.0,23.0,97.2
436,17.0,Sacramento Kings*,82,241.8,37.2,82.0,0.454,5.6,16.0,0.351,31.6,66.0,0.479,17.2,23.1,0.747,11.6,30.5,42.1,21.1,8.0,4.9,14.6,23.0,97.3
437,18.0,Portland Trail Blazers,82,240.6,37.0,78.9,0.468,6.1,15.9,0.381,30.9,63.0,0.491,18.3,24.0,0.76,12.5,29.8,42.4,21.2,7.2,4.9,12.9,20.8,98.3
438,19.0,Milwaukee Bucks*,82,242.1,36.2,77.8,0.466,6.0,16.9,0.354,30.3,61.0,0.497,20.4,27.3,0.747,10.1,30.2,40.3,22.5,7.4,5.0,14.4,23.6,98.8
439,20.0,Boston Celtics,82,242.4,35.9,78.8,0.456,5.4,15.4,0.353,30.5,63.4,0.481,22.3,30.0,0.743,11.1,28.9,40.0,21.5,8.4,4.9,14.8,22.4,99.5
440,21.0,Golden State Warriors,82,241.8,37.2,81.4,0.457,5.7,16.3,0.351,31.4,65.1,0.483,19.8,26.7,0.743,12.0,32.5,44.5,22.3,7.0,5.0,15.3,23.4,99.8
441,22.0,Washington Wizards*,82,241.8,36.8,79.0,0.465,6.1,16.8,0.363,30.6,62.2,0.493,20.2,27.1,0.745,11.8,30.2,42.0,21.5,6.5,4.2,16.2,25.3,99.8
442,23.0,Denver Nuggets*,82,243.0,37.4,82.5,0.454,6.5,18.0,0.358,31.0,64.4,0.481,18.8,25.5,0.736,11.8,30.1,41.9,23.9,7.1,5.3,16.1,23.3,100.1
443,24.0,Charlotte Bobcats,82,242.7,37.4,78.2,0.478,5.6,15.7,0.356,31.8,62.5,0.509,20.5,27.8,0.737,11.5,32.5,44.0,22.9,7.0,5.4,17.9,23.5,100.9
444,25.0,Philadelphia 76ers,82,242.7,37.8,81.7,0.463,6.1,17.3,0.351,31.7,64.4,0.493,19.6,25.7,0.762,11.9,30.9,42.8,23.0,7.7,4.7,15.5,23.1,101.3
445,26.0,New York Knicks,82,243.0,36.2,77.5,0.467,6.9,18.2,0.378,29.3,59.3,0.494,22.8,30.2,0.753,10.8,27.8,38.6,21.3,8.2,5.3,14.1,25.4,102.0
446,27.0,Atlanta Hawks,82,242.4,37.5,78.5,0.478,5.4,14.7,0.368,32.1,63.8,0.503,21.6,28.9,0.745,12.0,28.5,40.4,20.6,7.3,5.1,15.0,22.6,102.0
447,28.0,Phoenix Suns*,82,243.4,39.5,87.1,0.454,6.3,17.4,0.363,33.3,69.7,0.477,17.4,23.9,0.731,12.5,33.4,45.9,18.9,7.2,3.4,14.9,19.8,102.8
448,29.0,Toronto Raptors,82,243.4,38.6,78.6,0.491,6.2,16.6,0.373,32.4,62.0,0.522,20.7,27.6,0.748,10.2,31.0,41.1,23.6,6.3,4.4,14.2,22.4,104.0
449,30.0,Seattle SuperSonics,82,241.8,39.0,80.4,0.485,6.6,17.6,0.375,32.4,62.8,0.516,20.9,27.5,0.76,12.2,28.2,40.5,24.1,7.3,4.9,14.6,22.2,105.6
450,1.0,San Antonio Spurs*,82,241.5,33.1,77.5,0.426,3.9,10.7,0.367,29.1,66.8,0.436,18.3,23.8,0.768,10.9,29.3,40.2,16.9,7.2,5.1,15.1,23.1,88.4
451,2.0,Detroit Pistons*,82,243.4,34.0,79.2,0.43,5.0,14.8,0.338,29.0,64.4,0.451,16.4,21.8,0.751,11.3,28.3,39.6,19.7,7.4,4.5,13.8,22.6,89.5
452,3.0,Houston Rockets*,82,242.1,33.2,78.3,0.423,5.5,16.4,0.338,27.6,62.0,0.446,19.2,25.8,0.742,10.9,29.8,40.7,20.7,7.4,4.1,13.3,21.6,91.0
453,4.0,Memphis Grizzlies*,82,240.3,32.7,75.8,0.432,5.2,14.8,0.351,27.5,61.0,0.452,20.5,26.6,0.771,12.1,29.1,41.2,19.9,7.5,5.8,15.9,22.6,91.1
454,5.0,Indiana Pacers*,82,242.7,33.8,76.6,0.44,4.8,13.1,0.365,29.0,63.6,0.456,20.0,26.9,0.743,11.9,29.5,41.3,18.8,6.7,4.9,13.9,23.0,92.2
455,6.0,New Jersey Nets*,82,242.7,33.0,75.2,0.439,5.9,16.1,0.368,27.1,59.1,0.459,20.9,28.1,0.744,10.7,30.5,41.2,20.3,7.3,4.9,15.6,22.9,92.9
456,7.0,Chicago Bulls*,82,241.8,33.7,79.9,0.422,5.1,15.2,0.334,28.6,64.7,0.443,20.9,28.1,0.744,11.9,30.8,42.7,20.9,8.4,5.3,15.5,23.3,93.4
457,8.0,Miami Heat*,82,243.7,34.9,81.8,0.427,5.4,15.5,0.348,29.6,66.3,0.446,19.8,26.0,0.76,11.2,29.2,40.5,19.8,7.5,3.2,13.2,24.6,95.0
458,9.0,Minnesota Timberwolves,82,240.9,36.2,82.6,0.438,5.7,15.7,0.363,30.5,66.9,0.456,17.2,22.9,0.752,12.6,28.8,41.4,21.7,6.6,3.9,11.7,19.9,95.3
459,10.0,New Orleans Hornets,82,243.0,34.7,76.8,0.452,6.0,16.4,0.367,28.7,60.4,0.475,20.0,25.9,0.775,11.5,30.3,41.9,21.2,7.7,5.5,14.2,21.1,95.5
460,11.0,Cleveland Cavaliers,82,242.1,35.5,78.6,0.452,5.1,13.7,0.376,30.4,64.9,0.468,19.5,26.0,0.75,11.4,28.3,39.8,21.2,6.7,5.1,14.8,21.6,95.7
461,12.0,Los Angeles Clippers,82,244.3,35.8,80.7,0.444,5.9,16.1,0.368,29.9,64.6,0.462,19.0,24.9,0.762,12.0,27.5,39.5,21.1,7.8,4.8,13.7,23.6,96.5
462,13.0,Seattle SuperSonics*,82,240.9,35.8,77.8,0.459,5.7,16.1,0.357,30.0,61.8,0.486,19.4,25.9,0.749,11.3,26.5,37.9,20.7,6.2,4.8,13.2,23.8,96.6
